id,track_name,album_name,artist,genre,popularity,duration_ms,acousticness,explicit,danceability,energy,key,loudness,mode,speechiness,instrumentalness,valence,tempo,time_signature,target
69390,Shades Of Cool,Ultraviolence (Deluxe),Lana Del Rey,Deep Jazz Piano,66.0,342093.0,0.554,,0.262,0.482,2.0,-6.863,,0.0302,0.0161,0.0878,137.918,3.0,1
69501,Disarm You (feat. Ilsey),Automatic,Kaskade,Deep Progressive House,46.0,221133.0,0.0434,,0.446,0.793,5.0,-3.912,,0.0556,4.14e-05,0.313,127.799,4.0,0
69511,On Your Mind,On Your Mind,Kaskade,Deep Progressive House,50.0,320280.0,0.00235,,0.835,0.828,4.0,-4.512,,0.0949,0.743,0.178,107.995,4.0,0
69584,"Luna, amore e no",Amore mio aiutami (Original Motion Picture Soundtrack),Piero Piccioni,Bubblegum Pop,54.0,122066.0,0.968,,0.17,0.265,3.0,-13.989,1.0,0.0343,0.927,0.19,86.968,4.0,0
69604,Venus,Priscilla (Original Motion Picture Soundtrack),Frankie Avalon,Bubblegum Pop,33.0,142160.0,0.587,,0.589,0.506,10.0,-9.315,1.0,0.0301,1.2e-05,0.795,115.43,4.0,1
70020,Peaches,The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition,The Presidents Of The United States Of America,Talent Show,1.0,171693.0,0.0146,,0.417,0.849,1.0,-4.199,,0.0481,0.000387,0.594,94.267,4.0,1
70035,I Wanna Be Your Lover,Prince,Prince,Talent Show,55.0,347666.0,0.0399,,0.812,0.507,1.0,-8.825,,0.0452,0.0831,0.729,114.832,4.0,1
70035,I Wanna Be Your Lover,Prince,Prince,Talent Show,55.0,347666.0,0.0399,,0.812,0.507,1.0,-8.825,,0.0452,0.0831,0.729,114.832,4.0,1
70245,The Queen of All Everything,Skylon,Ott,Ambient Psychill,,472400.0,0.0944,,0.544,0.524,11.0,-10.96,,0.0285,0.674,0.0991,134.042,4.0,0
70376,Mo Bamba,MUDBOY,Sheck Wes,Levenslied,74.0,183906.0,0.194,True,0.729,0.625,4.0,-5.266,1.0,0.0315,0.00986,0.261,146.034,4.0,1
70416,Everywhere,Greatest Hits,Fleetwood Mac,Levenslied,66.0,222733.0,0.218,,0.69,0.54,4.0,-10.516,1.0,0.0317,0.00657,0.764,114.846,4.0,1
70563,I'm A Believer,Smash Mouth,Smash Mouth,Musica Para Ninos,66.0,185306.0,0.0178,,0.549,0.981,11.0,-3.558,,0.059,1.8e-06,0.873,82.331,4.0,1
70760,The End of All We Know,Fracture,Bleed From Within,J-metal,44.0,252333.0,0.000403,True,0.362,0.973,6.0,-6.667,,0.0782,0.000358,0.281,149.526,4.0,0
70764,Jump Around,House of Pain (Fine Malt Lyrics),House Of Pain,J-metal,63.0,214946.0,0.0113,,0.854,0.71,4.0,-6.32,,0.0795,9.06e-05,0.818,106.893,4.0,1
70818,Gettin' Jiggy Wit It,Big Willie Style,Will Smith,J-metal,70.0,227933.0,0.0175,,0.881,0.874,6.0,-4.505,1.0,0.139,1.14e-06,0.858,107.891,4.0,1
71267,Machine,Tomorrow We Die Alive,Born Of Osiris,Canadian Metal,45.0,264773.0,0.00398,,0.45,0.991,1.0,-3.458,1.0,0.232,0.000579,0.0535,155.078,4.0,0
71403,Trend,Pbx 1,Sidhu Moose Wala,Punjabi,60.0,221818.0,0.0755,,0.626,0.725,7.0,-5.482,1.0,0.207,,0.556,179.953,4.0,0
71436,3 Peg,3 Peg,Sharry Mann,Punjabi,63.0,204396.0,0.14,,0.69,0.926,,-0.223,,0.253,,0.791,167.927,4.0,0
71481,Shake It,Metro Station,Metro Station,Post-grunge,65.0,179946.0,0.00221,,0.618,0.955,4.0,-3.836,1.0,0.0798,3.09e-06,0.79,150.034,4.0,1
71512,Closer,The Downward Spiral,Nine Inch Nails,Post-grunge,20.0,373000.0,0.000242,True,0.547,0.714,10.0,-8.628,,0.044,0.636,0.541,89.996,4.0,1
71524,All Around Me,Flyleaf,Flyleaf,Post-grunge,66.0,198506.0,0.0216,,0.473,0.87,9.0,-4.893,1.0,0.0454,,0.464,146.972,4.0,1
71741,Christmas Auld Lang Syne,Christmas Songs,Bobby Darin,Christmas Product,13.0,163293.0,0.898,,0.274,0.313,5.0,-11.828,1.0,0.0307,,0.335,75.919,4.0,1
72064,Mr. Saxobeat,Sundown (Original Motion Picture Soundtrack),Alexandra Stan,Greek House,1.0,195105.0,0.0276,,0.72,0.925,4.0,-4.165,,0.0511,0.000238,0.781,127.004,4.0,1
72066,Vivir Mi Vida,3.0,Marc Anthony,Greek House,74.0,252346.0,0.345,,0.656,0.877,,-3.231,,0.0342,,0.894,105.018,4.0,1
72071,Ginza,EnergÃ­a,J Balvin,Greek House,73.0,171093.0,0.208,,0.73,0.809,5.0,-6.406,,0.0878,0.00134,0.825,101.972,4.0,1
72100,"Me, My Guitar And The Blues",Survivor Blues,Walter Trout,Traditional Blues,,421893.0,0.0434,,0.224,0.677,2.0,-5.195,,0.0365,0.0633,0.452,170.135,3.0,0
72335,Me Too,Thank You (Deluxe Version),Meghan Trainor,Freestyle,71.0,181240.0,0.0971,,0.934,0.694,11.0,-5.849,,0.101,1.2e-06,0.833,123.831,4.0,1
72435,Nabu Corfa,The Fantastic Jazz Harp of Dorothy Ashby,Dorothy Ashby,Harp,,230866.0,0.935,,0.631,0.38,9.0,-12.522,,0.035,0.187,0.736,135.836,4.0,0
72438,The Stolen Child,"Fast Folk Musical Magazine (Vol. 4, No. 8) Toronto",Loreena McKennitt,Harp,34.0,323066.0,0.856,,0.431,0.239,4.0,-14.436,,0.0589,5.03e-06,0.171,138.939,4.0,0
72540,Ãg felÃ©,Åsforras,The Moon & The Nightspirit,Nordic Folk,,356960.0,0.207,,0.518,0.85,5.0,-4.032,1.0,0.034,0.000246,0.2,129.988,4.0,0
72592,Brasil pandeiro,EnciclopÃ©dia Musical Brasileira,Novos Baianos,Mpb,58.0,235080.0,0.812,,0.544,0.425,11.0,-12.074,1.0,0.0346,0.00137,0.863,96.688,4.0,0
72611,O bÃªbado e a equilibrista,Latin Essentials,Elis Regina,Mpb,32.0,231358.0,0.702,,0.366,0.578,4.0,-7.91,1.0,0.049,5.94e-06,0.193,91.776,4.0,0
72633,Samba De Orly,ConstruÃ§Ã£o,Chico Buarque,Mpb,,160333.0,0.144,,0.538,0.357,,-17.577,1.0,0.14,0.000481,0.815,103.833,4.0,0
72649,Casa,Focus - O Essencial de Lulu Santos,Lulu Santos,Mpb,23.0,305826.0,0.00897,,0.651,0.657,,-8.218,1.0,0.0283,0.00143,0.902,137.943,4.0,0
72650,Pro Dia Nascer Feliz,BarÃ£o Vermelho 2,BarÃ£o Vermelho,Mpb,50.0,267133.0,0.00321,,0.679,0.781,2.0,-11.561,1.0,0.0654,6.2e-05,0.691,148.105,4.0,0
72657,Maracatu AtÃ´mico,Afrociberdelia,Chico Science,Mpb,47.0,284173.0,0.0143,,0.748,0.729,1.0,-8.924,,0.0977,0.000275,0.263,95.742,4.0,0
72663,Eu tambÃ©m quero beijar,GeraÃ§Ã£o Pop,Pepeu Gomes,Mpb,47.0,244826.0,0.236,,0.712,0.695,1.0,-11.227,,0.032,4.43e-06,0.931,102.641,4.0,0
72718,Greensleeves,Africa/Brass,John Coltrane Quartet,Free Jazz,,597973.0,0.635,,0.371,0.303,9.0,-17.083,,0.033,0.0826,0.403,106.444,4.0,0
72730,Chameleon,Head Hunters,Herbie Hancock,Free Jazz,50.0,941360.0,0.104,,0.581,0.672,8.0,-8.279,1.0,0.0602,0.856,0.808,111.154,4.0,1
72747,Darn That Dream,Ballads,Dexter Gordon,Free Jazz,26.0,452333.0,0.918,,0.526,0.0921,4.0,-14.569,,0.0386,0.329,0.292,115.388,4.0,0
72766,Little Umbrellas,Hot Rats,Frank Zappa,Free Jazz,35.0,188693.0,0.222,,0.44,0.452,7.0,-14.31,1.0,0.0268,0.0458,0.6,135.344,4.0,0
72987,Drinking in L.A.,Bran Van 3000 Greatest Hits (Wilshire Boulevard...),Bran Van 3000,Disco House,,236066.0,0.0595,,0.56,0.697,3.0,-5.881,1.0,0.0687,,0.634,171.748,4.0,0
72992,Connected,Connected,Stereo MC's,Disco House,,315426.0,0.0459,,0.657,0.824,1.0,-10.735,,0.0355,0.00138,0.69,100.647,4.0,1
72997,Lullaby,Greatest Hits,The Cure,Disco House,54.0,248973.0,0.00894,,0.73,0.676,9.0,-4.436,1.0,0.0467,0.385,0.551,93.922,4.0,1
72997,Lullaby,Greatest Hits,The Cure,Disco House,54.0,248973.0,0.00894,,0.73,0.676,9.0,-4.436,1.0,0.0467,0.385,0.551,93.922,4.0,1
73003,Love Is The Drug,Siren,Roxy Music,Disco House,56.0,251333.0,0.059,,0.839,0.755,2.0,-5.393,1.0,0.0936,0.0116,0.612,124.65,4.0,1
73005,Rapture,Atomic/Atomix,Blondie,Disco House,46.0,299293.0,0.111,,0.722,0.7,11.0,-8.241,,0.05,0.00321,0.946,107.505,4.0,1
73020,Do It Again,Can't Buy A Thrill,Steely Dan,Disco House,,356600.0,0.206,,0.683,0.533,2.0,-10.253,,0.0313,4.16e-05,0.964,124.571,4.0,1
73034,Unbelievable,Schubert Dip,EMF,Disco House,,209813.0,0.000341,True,0.637,0.849,1.0,-6.855,1.0,0.0362,0.0386,0.936,104.074,4.0,1
73035,Lust For Life,Lust For Life,Iggy Pop,Disco House,,313800.0,0.0125,,0.2,0.943,9.0,-8.217,1.0,0.0544,,0.778,203.243,4.0,0
73040,I Get Lifted,The Very Best Of George McCrae,George McCrae,Disco House,23.0,166880.0,0.661,,0.791,0.72,5.0,-5.81,1.0,0.0378,0.304,0.942,100.161,4.0,1
73054,White Horse,Nostalgie The Big 5 New Wave,Laid Back,Disco House,,237320.0,0.00254,,0.812,0.554,7.0,-10.978,1.0,0.0567,0.698,0.785,123.289,4.0,1
73064,I Feel Love,Nostalgie The Big 5 Dance Classics,Donna Summer,Disco House,,195906.0,0.0495,,0.599,0.879,7.0,-9.374,,0.0385,0.548,0.961,125.74,4.0,1
73065,Don't Stop The Music,80's Classics,Yarbrough & Peoples,Disco House,,471120.0,0.177,,0.794,0.698,8.0,-11.412,,0.0351,0.0671,0.88,97.858,4.0,1
73070,Promised Land,The Original Chicago House Classics,Joe Smooth,Disco House,,308800.0,0.00218,,0.675,0.826,1.0,-8.475,,0.042,0.421,0.884,124.834,4.0,0
73075,Suicide Blonde,INXS Remastered,INXS,Disco House,44.0,232626.0,0.00228,,0.613,0.962,4.0,-5.36,,0.0897,0.00896,0.694,119.962,4.0,1
73096,How Do You Do?,How Do You Do?,Mouth & MacNeal,Afrikaans,44.0,244133.0,0.607,,0.484,0.562,2.0,-8.382,1.0,0.0373,4.13e-06,0.709,95.266,4.0,1
73107,Heaven Is A Place On Earth,Heaven On Earth,Belinda Carlisle,Afrikaans,56.0,247293.0,0.031,,0.64,0.81,4.0,-10.19,1.0,0.033,2.22e-06,0.804,122.868,4.0,1
73108,Help Yourself,The Love Collection,Tom Jones,Afrikaans,54.0,170560.0,0.472,,0.61,0.766,3.0,-6.972,1.0,0.0488,7.8e-05,0.898,90.926,4.0,1
73113,If I Could Turn Back Time,Heart Of Stone,Cher,Afrikaans,70.0,239826.0,0.243,,0.658,0.575,11.0,-10.365,1.0,0.0267,,0.504,108.329,4.0,1
73119,You Should Be Dancing,Children Of The World,Bee Gees,Afrikaans,67.0,256493.0,0.0182,,0.682,0.716,,-10.911,1.0,0.0333,0.168,0.963,123.011,4.0,1
73134,Bette Davis Eyes,Mistaken Identity,Kim Carnes,Afrikaans,77.0,228000.0,0.0204,,0.675,0.649,5.0,-10.271,1.0,0.0319,,0.596,116.62,4.0,1
73150,Love Is In The Air,I Hate the Music,John Paul Young,Afrikaans,2.0,210293.0,0.0254,,0.557,0.791,,-7.201,1.0,0.0389,0.000269,0.89,122.337,4.0,1
73155,Against All Odds (Take A Look At Me Now),...Hits,Phil Collins,Afrikaans,,204600.0,0.255,,0.594,0.444,1.0,-9.042,1.0,0.0284,,0.139,116.225,4.0,1
73159,For Your Eyes Only,The Gold Collection,Sheena Easton,Afrikaans,45.0,184480.0,0.871,,0.244,0.44,7.0,-7.777,1.0,0.0475,8.65e-05,0.113,82.02,4.0,1
73162,Mandy,Ultimate Manilow,Barry Manilow,Afrikaans,50.0,197733.0,0.373,,0.325,0.421,10.0,-8.859,1.0,0.0278,1.03e-06,0.39,104.146,4.0,1
73166,(Our Love) Don't Throw It All Away,Shadow Dancing,Andy Gibb,Afrikaans,3.0,250200.0,0.305,,0.351,0.333,5.0,-13.194,1.0,0.0474,0.000124,0.227,142.423,4.0,1
73167,Chain Reaction,Eaten Alive,Diana Ross,Afrikaans,54.0,230533.0,0.155,,0.794,0.55,11.0,-12.988,1.0,0.0367,0.000271,0.744,127.736,4.0,1
73170,Heartbreaker,Heartbreaker,Dionne Warwick,Afrikaans,57.0,258266.0,0.0921,,0.671,0.514,1.0,-13.561,,0.0239,1.53e-05,0.803,100.771,4.0,1
73172,More Than A Woman,Greatest Hits,Tavares,Afrikaans,37.0,195533.0,0.551,,0.629,0.85,4.0,-7.468,1.0,0.0623,,0.792,109.097,4.0,1
73177,"Beg, Steal Or Borrow",The Albums 1970-73,The New Seekers,Afrikaans,38.0,167600.0,0.102,,0.48,0.609,9.0,-12.193,,0.0432,,0.616,135.774,4.0,1
73178,Substitute,The Best Of Clout,Clout,Afrikaans,45.0,203679.0,0.0254,,0.482,0.792,4.0,-7.48,1.0,0.0273,,0.834,103.598,4.0,1
73180,Solitaire,Horizon,Carpenters,Afrikaans,49.0,279893.0,0.242,,0.236,0.24,4.0,-15.169,1.0,0.0309,3.89e-06,0.156,142.682,4.0,1
73194,The Way You Look Tonight,Hollywood Stampede,Coleman Hawkins,Japanese Standards,26.0,170333.0,0.865,,0.517,0.343,7.0,-10.851,,0.0291,0.0146,0.79,78.444,4.0,0
73200,Pennies From Heaven,Stan Getz And The Oscar Peterson Trio,Stan Getz,Japanese Standards,33.0,311813.0,0.991,,0.701,0.137,,-16.397,1.0,0.0417,0.912,0.68,92.341,4.0,0
73284,Barbie Dreams,Queen,Nicki Minaj,Poetry,56.0,279866.0,0.313,True,0.85,0.787,8.0,-4.134,,0.338,,0.7,87.983,4.0,1
73295,Famous,The Life Of Pablo,Kanye West,Poetry,70.0,196040.0,0.0711,True,0.465,0.735,6.0,-3.715,1.0,0.117,,0.409,173.935,4.0,1
73306,Yikes,ye,Kanye West,Poetry,62.0,188773.0,0.15,True,0.683,0.776,1.0,-3.251,,0.341,,0.223,173.996,4.0,1
73316,Maria Elena,Maria Elena,Los Indios Tabajaras,Exotica,45.0,187866.0,0.93,,0.665,0.0989,11.0,-19.132,1.0,0.0458,0.843,0.591,83.605,4.0,1
73389,Hell,Chapters of Misery,Slaughter to Prevail,Nwobhm,47.0,265000.0,0.000872,True,0.332,0.898,10.0,-2.83,,0.0955,0.0213,0.428,130.444,3.0,0
73405,Rational Gaze,Nothing,Meshuggah,Nwobhm,49.0,304493.0,4.59e-05,,0.528,0.976,1.0,-5.157,1.0,0.0919,0.0828,0.243,133.01,1.0,0
73405,Rational Gaze,Nothing,Meshuggah,Nwobhm,49.0,304493.0,4.59e-05,,0.528,0.976,1.0,-5.157,1.0,0.0919,0.0828,0.243,133.01,1.0,0
73405,Rational Gaze,Nothing,Meshuggah,Nwobhm,49.0,304493.0,4.59e-05,,0.528,0.976,1.0,-5.157,1.0,0.0919,0.0828,0.243,133.01,1.0,0
73410,Visions in My Head,Inked in Blood (Deluxe Version),Obituary,Nwobhm,44.0,254118.0,7.71e-06,,0.5,0.89,6.0,-5.897,,0.0859,0.00307,0.174,130.03,4.0,0
73434,ObZen,ObZen,Meshuggah,Nwobhm,46.0,264413.0,3.17e-06,,0.233,0.999,5.0,-4.225,1.0,0.083,0.911,0.326,113.358,4.0,0
73435,Wolverine Blues,Wolverine Blues,Entombed,Nwobhm,47.0,133066.0,0.000457,,0.348,0.973,10.0,-4.818,,0.0716,0.781,0.374,152.235,1.0,0
73440,"Exit, Exist",Evergreen,After The Burial,Nwobhm,40.0,234834.0,1.68e-05,,0.329,0.926,10.0,-3.966,,0.141,0.743,0.464,185.123,4.0,0
73606,King Nothing,Load,Metallica,Groove Metal,56.0,328133.0,7.77e-05,,0.528,0.909,8.0,-5.712,1.0,0.0381,0.00959,0.349,112.083,4.0,1
73685,All These Things That I've Done,Hot Fuss,The Killers,Rock En Espanol,1.0,301573.0,0.00156,,0.557,0.728,6.0,-6.181,1.0,0.0405,5.13e-06,0.216,118.241,4.0,1
73692,Read My Mind,Sam's Town,The Killers,Rock En Espanol,,246840.0,0.00572,,0.543,0.917,1.0,-3.391,1.0,0.0444,7.76e-05,0.329,132.246,4.0,1
73695,Shadowplay,Sawdust,The Killers,Rock En Espanol,,247213.0,0.000769,,0.632,0.794,2.0,-7.224,1.0,0.0458,0.508,0.371,145.028,4.0,1
73698,Runaways,Battle Born,The Killers,Rock En Espanol,57.0,243786.0,0.00116,,0.409,0.837,1.0,-4.043,1.0,0.0406,0.00651,0.199,121.757,4.0,1
73700,She's Lost Control - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,Rock En Espanol,57.0,237013.0,0.0157,,0.485,0.846,11.0,-7.63,,0.0528,0.0287,0.743,144.246,4.0,0
73700,She's Lost Control - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,Rock En Espanol,57.0,237013.0,0.0157,,0.485,0.846,11.0,-7.63,,0.0528,0.0287,0.743,144.246,4.0,0
73704,Shadowplay - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,Rock En Espanol,55.0,233719.0,0.000997,,0.433,0.756,9.0,-7.855,1.0,0.0565,0.761,0.117,145.443,4.0,0
74160,Foolish,Ashanti,Ashanti,Math Pop,72.0,227386.0,0.347,True,0.665,0.695,,-5.763,1.0,0.0532,,0.707,90.119,4.0,1
74163,When I See U,Fantasia,Fantasia,Math Pop,68.0,217346.0,0.452,,0.569,0.596,8.0,-6.486,1.0,0.172,7.92e-05,0.754,93.135,4.0,1
74164,Me & U,Cassie (U.S. Version),Cassie,Math Pop,77.0,192213.0,0.352,,0.803,0.454,8.0,-4.802,,0.0294,,0.739,99.99,4.0,1
74165,Thong Song,Unleash The Dragon,Sisqo,Math Pop,68.0,253733.0,0.12,True,0.707,0.888,2.0,-6.959,1.0,0.0654,9.64e-05,0.714,121.543,4.0,1
74168,Love Like This,Keep the Faith,Faith Evans,Math Pop,65.0,275706.0,0.00364,,0.767,0.551,,-7.328,1.0,0.0616,,0.796,100.904,4.0,1
74175,Are You That Somebody?,I Care 4 U,Aaliyah,Math Pop,51.0,265666.0,0.154,,0.854,0.658,9.0,-6.932,,0.17,0.00914,0.855,137.949,4.0,1
74178,Grind With Me,Bluestars,Pretty Ricky,Math Pop,64.0,237733.0,0.000204,True,0.7,0.538,1.0,-5.952,1.0,0.045,,0.189,136.518,4.0,1
74181,So Gone,After The Storm,Monica,Math Pop,60.0,242773.0,0.176,,0.618,0.552,8.0,-6.863,1.0,0.0981,,0.586,81.975,4.0,1
74186,Who Can I Run To,Off The Hook,Xscape,Math Pop,54.0,216333.0,0.483,,0.71,0.545,4.0,-9.599,1.0,0.0588,,0.632,140.233,4.0,1
74191,How You Gonna Act Like That,I Wanna Go There,Tyrese,Math Pop,61.0,294693.0,0.107,,0.733,0.521,3.0,-3.657,,0.0457,,0.525,112.913,4.0,1
74193,So Into You,Tamia,Tamia,Math Pop,69.0,261866.0,0.0665,,0.656,0.479,7.0,-7.055,,0.0348,0.00272,0.708,184.374,4.0,1
74199,Torn,LeToya,LeToya,Math Pop,52.0,262226.0,0.314,,0.502,0.872,2.0,-4.192,1.0,0.101,,0.531,152.352,4.0,1
74203,Heard It All Before,Your Woman,Sunshine Anderson,Math Pop,58.0,295826.0,0.0614,,0.697,0.925,3.0,-4.209,,0.216,,0.678,96.951,4.0,1
74206,Naked,Naked,Marques Houston,Math Pop,54.0,266560.0,0.0981,,0.757,0.531,9.0,-6.294,1.0,0.216,4.89e-06,0.408,59.993,4.0,1
74207,I Luv Your Girl,Love/Hate,The-Dream,Math Pop,62.0,267866.0,0.014,True,0.723,0.322,8.0,-9.702,1.0,0.0341,,0.0406,90.063,4.0,1
74580,Happy Holiday / The Holiday Season,The Andy Williams Christmas Album,Andy Williams,Folk Christmas,61.0,156866.0,0.727,,0.505,0.451,9.0,-10.193,,0.0329,,0.744,74.347,4.0,1
74622,The Mummers' Dance,The Book Of Secrets,Loreena McKennitt,Deep Nordic Folk,42.0,367440.0,0.425,,0.548,0.456,,-11.53,,0.0289,0.116,0.294,120.274,4.0,1
74705,Munich,The Back Room,Editors,Neo-synthpop,,226426.0,0.000551,,0.175,0.875,7.0,-4.383,,0.0527,0.0347,0.394,149.366,4.0,0
74726,Iâm A Man,Burn Your Own Church,Black Strobe,Neo-synthpop,,273546.0,0.00224,,0.73,0.803,11.0,-7.623,,0.172,0.771,0.796,129.991,4.0,0
74733,Nemesis,Judgement,VNV Nation,Neo-synthpop,,270466.0,0.00244,,0.532,0.89,9.0,-7.007,,0.0446,0.00511,0.692,160.026,4.0,0
74799,District of Misery,Depths,Oceano,Brutal Deathcore,39.0,194653.0,0.000202,,0.599,0.988,6.0,-3.337,1.0,0.233,0.478,0.0541,124.993,4.0,0
74884,Sukiyaki,The Best of Kyu Sakamoto,Kyu Sakamoto,Enka,,182794.0,0.477,,0.389,0.496,7.0,-6.812,1.0,0.0288,,0.389,145.697,4.0,1
75104,Pop Muzik,Pop Muzik,M,Geek Folk,61.0,200682.0,0.279,,0.935,0.833,1.0,-7.493,1.0,0.0438,1.61e-05,0.967,108.914,4.0,1
75104,Pop Muzik,Pop Muzik,M,Geek Folk,61.0,200682.0,0.279,,0.935,0.833,1.0,-7.493,1.0,0.0438,1.61e-05,0.967,108.914,4.0,1
75109,Weird Science,Dead Man's Party,Oingo Boingo,Geek Folk,58.0,368760.0,0.0254,,0.657,0.826,4.0,-12.339,1.0,0.0358,0.00974,0.685,128.144,4.0,1
75178,Legends,Legends,Juice WRLD,Freestyle,67.0,191840.0,0.115,True,0.594,0.798,4.0,-5.244,1.0,0.0844,,0.381,142.049,4.0,1
75179,Lean Wit Me,Goodbye & Good Riddance,Juice WRLD,Freestyle,76.0,175755.0,0.0414,True,0.665,0.651,1.0,-5.515,1.0,0.156,,0.237,163.935,4.0,1
75191,Empty,Death Race For Love (Bonus Track Version),Juice WRLD,Freestyle,72.0,248431.0,0.0758,True,0.746,0.561,,-4.869,1.0,0.0526,,0.463,77.535,4.0,1
75218,Armed And Dangerous,Goodbye & Good Riddance,Juice WRLD,Freestyle,73.0,169999.0,0.186,True,0.736,0.67,10.0,-6.702,1.0,0.311,,0.845,130.032,4.0,1
75246,Hear Me Calling,Death Race For Love (Bonus Track Version),Juice WRLD,Freestyle,64.0,189977.0,0.308,True,0.699,0.687,7.0,-3.997,,0.106,3.63e-05,0.499,88.933,4.0,1
75596,Pipeline,Guitar in the Space Age,Bill Frisell,Avant-garde Jazz,34.0,426173.0,0.385,,0.395,0.691,9.0,-11.898,,0.0392,0.903,0.0968,128.879,4.0,0
75632,It's Time,It's Time,Max Roach,Avant-garde Jazz,14.0,405133.0,0.216,,0.295,0.618,5.0,-10.65,1.0,0.0572,0.00361,0.496,88.115,4.0,0
75649,Little Sunflower,Backlash,Freddie Hubbard,Avant-garde Jazz,31.0,475200.0,0.787,,0.541,0.186,9.0,-21.91,,0.0324,0.914,0.762,136.965,4.0,0
75817,By Your Side,Once We Were Trees,Beachwood Sparks,Drama,35.0,298826.0,0.641,,0.257,0.688,11.0,-7.324,1.0,0.0339,0.0622,0.528,145.47,4.0,0
75924,Paradise Circus,Heligoland,Massive Attack,Deep Flow,62.0,297774.0,0.414,,0.81,0.591,8.0,-13.385,1.0,0.0638,0.799,0.297,136.028,4.0,0
76000,Awnaw,Awnaw (Clean Online Music),Nappy Roots,African Rock,33.0,242266.0,0.00529,,0.725,0.635,7.0,-4.831,1.0,0.238,,0.724,160.037,4.0,1
76003,Best Shot,Mercury Lane,Jimmie Allen,African Rock,56.0,195053.0,0.75,,0.629,0.464,4.0,-8.72,1.0,0.0334,,0.523,156.051,4.0,1
76009,American Woman,5,Lenny Kravitz,African Rock,62.0,264560.0,0.0304,,0.688,0.671,1.0,-7.872,1.0,0.0975,,0.537,83.988,4.0,1
76023,If I Told You,When Was The Last Time,Darius Rucker,African Rock,54.0,212320.0,0.351,,0.539,0.636,9.0,-6.613,1.0,0.0325,,0.321,83.993,4.0,1
76035,I Belong To You,5,Lenny Kravitz,African Rock,49.0,257733.0,0.000447,,0.69,0.664,5.0,-7.715,,0.0542,0.0343,0.63,87.286,4.0,1
76038,Again,Again,Lenny Kravitz,African Rock,66.0,231666.0,0.0148,,0.55,0.804,2.0,-5.218,1.0,0.0271,4.33e-05,0.789,79.166,4.0,1
76042,Alright,Learn To Live,Darius Rucker,African Rock,65.0,231920.0,0.0527,,0.601,0.806,7.0,-4.579,1.0,0.0345,,0.711,89.87,4.0,1
76226,Snowblind,Snowblind,Au5,Hard House,42.0,347826.0,0.00347,,0.534,0.927,6.0,-3.854,,0.119,0.000123,0.231,138.036,4.0,0
76269,Hypnotize,Dance Baby,Solomun,Minimal Melodic Techno,2.0,402520.0,0.00295,,0.887,0.378,11.0,-9.184,,0.0756,0.832,0.386,125.001,4.0,0
76462,Set U Free,Energy & Harmony,Planet Soul,Funky Breaks,,258933.0,0.101,,0.636,0.645,6.0,-11.64,1.0,0.0873,1.64e-05,0.711,128.43,4.0,1
76620,Four Leaf Clover,Strangest Places,Abra Moore,Ectofolk,19.0,213840.0,0.12,,0.672,0.776,2.0,-6.351,1.0,0.0323,4.1e-05,0.973,127.992,4.0,1
76641,Sunny Came Home,A Few Small Repairs,Shawn Colvin,Ectofolk,52.0,264200.0,0.342,,0.558,0.579,11.0,-8.05,,0.0324,0.00831,0.403,167.812,4.0,1
76663,Punk Rawk Christmas,Punk Rawk Christmas,MxPx,Pop Christmas,,200573.0,0.00869,,0.486,0.967,9.0,-4.421,1.0,0.0788,1.05e-06,0.804,147.989,4.0,0
76855,Take Five,Dave Brubeck's Greatest Hits,Dave Brubeck,Jazz Brass,47.0,324160.0,0.529,,0.454,0.26,10.0,-13.213,,0.0405,0.000779,0.57,174.21,5.0,0
77320,It's No Secret,Kylie,Kylie Minogue,Bubblegum Dance,,238000.0,0.375,,0.66,0.894,5.0,-4.325,1.0,0.0383,0.0461,0.841,99.928,4.0,1
77355,Slow,Slow,Kylie Minogue,Bubblegum Dance,18.0,193666.0,0.0133,,0.772,0.845,6.0,-8.082,1.0,0.0468,0.166,0.573,114.997,4.0,1
77416,Dog Days Are Over,Lungs (Deluxe Edition),Florence + The Machine,Perth Indie,73.0,251840.0,0.0416,,0.492,0.81,7.0,-5.315,1.0,0.0847,0.00379,0.245,149.954,4.0,1
77572,Worst Behavior,Nothing Was The Same (Deluxe),Drake,Latin Electronica,,270186.0,0.158,True,0.779,0.799,9.0,-6.359,1.0,0.15,,0.414,109.944,4.0,1
77584,No Flex Zone,SremmLife,Rae Sremmurd,Latin Electronica,54.0,231066.0,0.00433,True,0.925,0.519,8.0,-5.831,1.0,0.105,,0.242,120.063,4.0,1
77587,Type Of Way,Type Of Way,Rich Homie Quan,Latin Electronica,43.0,256000.0,0.0606,True,0.854,0.75,6.0,-5.273,,0.29,,0.814,134.919,4.0,1
77612,Back Then,Who Is Mike Jones?,Mike Jones,Latin Electronica,59.0,244186.0,0.0101,True,0.776,0.736,9.0,-6.308,1.0,0.255,,0.536,159.838,4.0,1
77632,Love Sosa,Finally Rich (Deluxe),Chief Keef,Latin Electronica,1.0,246213.0,0.0361,True,0.772,0.413,,-8.193,,0.089,,0.211,131.965,4.0,1
